-39.2,-38.4,-37.6,-36.8,-36,-35.2,-34.40001,-33.60001,-32.80001,-32.00001,-31.20001,-30.40001,-29.60001,-28.80001,-28.00001,-27.20001,-26.40001,-25.60001,-24.80001,-24.00002,-23.20002,-22.40002,-21.60002,-20.80002,-20.00002,-19.20002,-18.40002,-17.60002,-16.80002,-16.00002,-15.20002,-14.40002,-13.60002,-12.80002,-12.00002,-11.20002,-10.40002,-9.600021,-8.800021,-8.000021,-7.200021,-6.400021,-5.60002,-4.80002,-4.00002,-3.20002,-2.40002,-1.60002,-0.8000202,-2.014637E-05,0.7999799,1.59998,2.39998,3.19998,3.99998,4.79998,5.59998,6.39998,7.19998,7.99998,8.79998,9.59998,10.39998,11.19998,11.99998,12.79998,13.59998,14.39998,15.19998,15.99998,16.79998,17.59998,18.39998,19.19998,19.99998,20.79998,21.59998,22.39998,23.19998,23.99998,24.79997,25.59997,26.39997,27.19997,27.99997,28.79997,29.59997,30.39997,31.19997,31.99997,32.79997,33.59997,34.39997,35.19997,35.99997,36.79996,37.59996,38.39996,39.19996,39.99996,40.79996,0
281.73,281.0185,280.2953,279.5605,278.8142,278.0565,277.2874,276.5069,275.7151,274.9122,274.0981,273.2728,272.4364,271.5891,270.7309,269.8618,268.9819,268.0912,267.1899,266.278,265.3556,264.4227,263.4794,262.5258,261.562,260.588,259.6039,258.6099,257.6058,256.592,255.5683,254.535,253.4921,252.4397,251.3778,250.3066,249.2262,248.1365,247.0379,245.9302,244.8137,243.6884,242.5544,241.4118,240.2608,239.1013,237.9337,236.7578,235.5739,234.382,233.1824,231.975,230.76,229.5375,228.3076,227.0705,225.8263,224.5751,223.3171,222.0523,220.7809,219.5031,218.2189,216.9285,215.6322,214.3299,213.0218,211.7082,210.3891,209.0648,207.7352,206.4008,205.0615,203.7176,202.3693,201.0167,199.6599,198.2993,196.9349,195.567,194.1957,192.8213,191.4439,190.0638,188.6812,187.2962,185.9092,184.5203,183.1298,181.7378,180.3448,178.9508,177.5562,176.1612,174.766,173.371,171.9765,170.5826,169.1898,167.7982,166.4083,0
286.0469,285.3461,284.6339,283.9103,283.1755,282.4295,281.6723,280.9041,280.1247,279.3344,278.5332,277.7211,276.8982,276.0646,275.2203,274.3654,273.5,272.6241,271.7379,270.8412,269.9344,269.0174,268.0903,267.1532,266.2061,265.2491,264.2824,263.306,262.32,261.3244,260.3194,259.305,258.2813,257.2485,256.2065,255.1556,254.0958,253.0271,251.9498,250.8638,249.7694,248.6665,247.5553,246.4359,245.3084,244.173,243.0297,241.8786,240.7199,239.5536,238.38,237.199,236.0109,234.8158,233.6137,232.4049,231.1894,229.9674,228.739,227.5044,226.2636,225.0169,223.7644,222.5062,221.2425,219.9734,218.6991,217.4198,216.1355,214.8466,213.5531,212.2552,210.9531,209.647,208.3371,207.0234,205.7063,204.3859,203.0624,201.7361,200.407,199.0755,197.7417,196.4058,195.0681,193.7289,192.3882,191.0464,189.7038,188.3604,187.0167,185.6728,184.3291,182.9857,181.6429,180.3012,178.9606,177.6216,176.2844,174.9493,173.6166,0
173.6165,174.9492,176.2843,177.6215,178.9606,180.3011,181.6429,182.9856,184.329,185.6727,187.0166,188.3603,189.7037,191.0464,192.3882,193.7288,195.0681,196.4057,197.7416,199.0754,200.4069,201.736,203.0624,204.3858,205.7063,207.0234,208.337,209.647,210.9531,212.2552,213.553,214.8465,216.1355,217.4197,218.6991,219.9733,221.2424,222.5061,223.7643,225.0168,226.2635,227.5043,228.7389,229.9673,231.1893,232.4048,233.6137,234.8157,236.0109,237.199,238.3799,239.5536,240.7198,241.8785,243.0296,244.1729,245.3084,246.4359,247.5552,248.6664,249.7693,250.8638,251.9498,253.0271,254.0957,255.1556,256.2065,257.2484,258.2813,259.3049,260.3193,261.3244,262.3199,263.306,264.2824,265.2491,266.2061,267.1531,268.0902,269.0174,269.9344,270.8412,271.7378,272.6241,273.4999,274.3654,275.2202,276.0645,276.8982,277.7211,278.5331,279.3344,280.1247,280.904,281.6723,282.4295,283.1755,283.9103,284.6339,285.346,286.0468,0
166.4082,167.7981,169.1897,170.5826,171.9764,173.371,174.766,176.1611,177.5561,178.9507,180.3447,181.7378,183.1297,184.5202,185.9091,187.2961,188.6811,190.0637,191.4438,192.8212,194.1956,195.5669,196.9348,198.2992,199.6599,201.0166,202.3692,203.7176,205.0615,206.4007,207.7352,209.0647,210.3891,211.7081,213.0218,214.3298,215.6321,216.9285,218.2189,219.503,220.7809,222.0522,223.317,224.5751,225.8263,227.0705,228.3076,229.5374,230.7599,231.9749,233.1823,234.382,235.5738,236.7578,237.9336,239.1013,240.2607,241.4118,242.5543,243.6883,244.8136,245.9301,247.0378,248.1365,249.2261,250.3065,251.3777,252.4396,253.4921,254.535,255.5683,256.5919,257.6058,258.6098,259.6039,260.588,261.562,262.5258,263.4794,264.4226,265.3555,266.278,267.1899,268.0912,268.9818,269.8617,270.7308,271.5891,272.4364,273.2727,274.098,274.9122,275.7151,276.5069,277.2874,278.0565,278.8142,279.5605,280.2952,281.0184,281.73,0
36.80049,36.58504,36.41977,35.90695,35.01038,34.07917,33.43358,33.07043,32.6932,32.02335,31.08287,30.14603,29.42843,28.97467,28.50105,27.83661,26.98783,26.08772,25.28333,24.61747,24.05649,23.48243,22.70217,21.79348,20.93742,20.15373,19.45672,18.85135,18.16065,17.33573,16.48142,15.59696,14.76495,14.06711,13.38146,12.61333,11.81627,10.93607,10.02806,9.234107,8.481338,7.735847,6.945251,6.134908,5.271435,4.445386,3.613582,2.803999,1.986631,1.205745,0.3901819,359.576,358.7169,357.8676,357.0251,356.1774,355.3715,354.6119,353.8448,353.0526,352.197,351.3224,350.4559,349.6656,348.9187,348.2097,347.4408,346.6266,345.7707,344.947,344.1565,343.3862,342.6306,341.8564,341.0932,340.3311,339.5766,338.8139,338.0644,337.3236,336.5705,335.8124,335.0599,334.3475,333.6718,332.9838,332.307,331.6178,330.9329,330.2413,329.5741,328.9041,328.2329,327.5504,326.88,326.2397,325.61,324.9872,324.352,323.705,323.121,0
