-39.2,-38.4,-37.6,-36.8,-36,-35.2,-34.40001,-33.60001,-32.80001,-32.00001,-31.20001,-30.40001,-29.60001,-28.80001,-28.00001,-27.20001,-26.40001,-25.60001,-24.80001,-24.00002,-23.20002,-22.40002,-21.60002,-20.80002,-20.00002,-19.20002,-18.40002,-17.60002,-16.80002,-16.00002,-15.20002,-14.40002,-13.60002,-12.80002,-12.00002,-11.20002,-10.40002,-9.600021,-8.800021,-8.000021,-7.200021,-6.400021,-5.60002,-4.80002,-4.00002,-3.20002,-2.40002,-1.60002,-0.8000202,-2.014637E-05,0.7999799,1.59998,2.39998,3.19998,3.99998,4.79998,5.59998,6.39998,7.19998,7.99998,8.79998,9.59998,10.39998,11.19998,11.99998,12.79998,13.59998,14.39998,15.19998,15.99998,16.79998,17.59998,18.39998,19.19998,19.99998,20.79998,21.59998,22.39998,23.19998,23.99998,24.79997,25.59997,26.39997,27.19997,27.99997,28.79997,29.59997,30.39997,31.19997,31.99997,32.79997,33.59997,34.39997,35.19997,35.99997,36.79996,37.59996,38.39996,39.19996,39.99996,40.79996
252.2563,251.7515,251.2498,250.7515,250.2567,249.7655,249.278,248.7943,248.3145,247.8388,247.3673,246.9001,246.4372,245.9789,245.5252,245.0763,244.6322,244.1931,243.7591,243.3303,242.9068,242.4888,242.0762,241.6693,241.2682,240.8729,240.4836,240.1003,239.7233,239.3524,238.988,238.6301,238.2787,237.934,237.596,237.265,236.9409,236.6238,236.3139,236.0112,235.7158,235.4279,235.1474,234.8745,234.6092,234.3516,234.1019,233.86,233.6261,233.4002,233.1823,232.9727,232.7712,232.578,232.3931,232.2166,232.0486,231.889,231.738,231.5956,231.4618,231.3367,231.2202,231.1125,231.0136,230.9235,230.8423,230.7699,230.7064,230.6518,230.6061,230.5693,230.5415,230.5227,230.5128,230.5118,230.5199,230.5369,230.5628,230.5977,230.6416,230.6943,230.756,230.8266,230.906,230.9942,231.0913,231.1972,231.3118,231.4351,231.5671,231.7078,231.857,232.0148,232.1811,232.3558,232.539,232.7304,232.9302,233.1382,233.3543
226.2454,225.2008,224.2033,223.2538,222.353,221.5019,220.701,219.9512,219.253,218.6071,218.0142,217.4747,216.9891,216.558,216.1817,215.8605,215.5949,215.385,215.2311,215.1333,215.0916,215.1062,215.1771,215.3041,215.4871,215.726,216.0205,216.3703,216.7751,217.2346,217.7482,218.3156,218.9361,219.6092,220.3343,221.1107,221.9378,222.8148,223.741,224.7155,225.7376,226.8065,227.9211,229.0808,230.2845,231.5314,232.8205,234.1508,235.5215,236.9315,238.3799,239.8657,241.3879,242.9456,244.5377,246.1633,247.8215,249.5112,251.2314,252.9813,254.7599,256.5662,258.3994,260.2584,262.1424,264.0505,265.9818,267.9355,269.9106,271.9063,273.9218,275.9562,278.0088,280.0788,282.1653,284.2676,286.385,288.5167,290.662,292.8202,294.9905,297.1723,299.365,301.5677,303.7801,306.0013,308.2307,310.4678,312.712,314.9627,317.2192,319.4811,321.7478,324.0188,326.2934,328.5713,330.8519,333.1347,335.4192,337.705,339.9915
339.9916,337.7051,335.4193,333.1348,330.852,328.5714,326.2935,324.0189,321.7479,319.4812,317.2193,314.9628,312.7122,310.468,308.2308,306.0014,303.7802,301.5679,299.3651,297.1724,294.9906,292.8203,290.6621,288.5168,286.3851,284.2677,282.1654,280.0789,278.0089,275.9563,273.9219,271.9064,269.9107,267.9356,265.982,264.0506,262.1425,260.2585,258.3995,256.5663,254.76,252.9814,251.2315,249.5112,247.8215,246.1634,244.5378,242.9457,241.388,239.8658,238.38,236.9316,235.5216,234.1509,232.8206,231.5315,230.2846,229.0809,227.9212,226.8065,225.7377,224.7156,223.741,222.8149,221.9379,221.1108,220.3343,219.6092,218.9361,218.3156,217.7483,217.2346,216.7752,216.3703,216.0205,215.726,215.4871,215.3041,215.1771,215.1062,215.0916,215.1333,215.2311,215.385,215.5949,215.8605,216.1817,216.558,216.9891,217.4747,218.0142,218.6071,219.253,219.9511,220.701,221.5018,222.353,223.2537,224.2032,225.2007,226.2454
233.3543,233.1382,232.9302,232.7305,232.539,232.3558,232.1811,232.0148,231.857,231.7078,231.5671,231.4351,231.3118,231.1972,231.0913,230.9942,230.906,230.8266,230.756,230.6943,230.6416,230.5977,230.5628,230.5369,230.5199,230.5118,230.5128,230.5227,230.5415,230.5693,230.6061,230.6518,230.7064,230.7699,230.8423,230.9235,231.0136,231.1125,231.2202,231.3366,231.4618,231.5956,231.738,231.889,232.0486,232.2166,232.3931,232.578,232.7712,232.9726,233.1823,233.4002,233.6261,233.86,234.1019,234.3516,234.6092,234.8744,235.1474,235.4278,235.7158,236.0112,236.3139,236.6238,236.9408,237.265,237.596,237.934,238.2787,238.63,238.988,239.3524,239.7233,240.1003,240.4836,240.8729,241.2682,241.6693,242.0762,242.4888,242.9068,243.3303,243.7591,244.1931,244.6322,245.0763,245.5252,245.9789,246.4372,246.9,247.3673,247.8388,248.3145,248.7943,249.278,249.7655,250.2567,250.7515,251.2498,251.7514,252.2563
321.1603,321.8614,322.6456,323.4264,324.2349,325.0012,325.7893,326.5671,327.3705,328.1484,328.9455,329.7334,330.5096,331.3075,332.0964,332.8835,333.6643,334.4522,335.2499,336.0464,336.8338,337.617,338.3949,339.174,339.9496,340.7238,341.5035,342.2793,343.0479,343.8201,344.5927,345.3629,346.1325,346.8972,347.6682,348.4365,349.205,349.9708,350.7401,351.5099,352.277,353.0419,353.7989,354.5535,355.3127,356.069,356.8274,357.5862,358.3459,359.1041,359.8572,0.6072332,1.357437,2.098476,3.048444,3.811559,4.583194,5.274157,5.966085,6.894665,7.655276,8.386283,9.052468,9.971584,10.72264,11.40468,12.27684,13.03171,13.62382,14.57905,15.34297,16.12675,16.87169,17.64648,18.38425,19.21345,19.9823,20.77809,21.4897,22.31202,23.05815,23.85755,24.58732,25.43031,26.1034,27.00495,27.63873,28.57678,29.25477,30.13863,30.77958,31.67906,32.30014,33.25604,33.91007,34.78369,35.53488,36.5651,37.36387,37.94722,38.79222
