0,0,0,0,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190
375.9973,375.9973,375.9973,375.9973,375.9973,375.9973,374.0562,372.1156,370.1756,368.2363,366.2977,364.3597,362.4224,360.4858,358.5499,356.6146,354.6801,352.7464,350.8134,348.8811,346.9496,345.0188,343.0889,341.1598,339.2315,337.304,335.3774,333.4517,331.5268,329.6028,327.6797,325.7576,323.8364,321.9161,319.9969,318.0786,316.1613,314.2451,312.33,310.4159,308.5028,306.5909,304.6801,302.7705,300.8621,298.9548,297.0488,295.144,293.2405,291.3383,289.4374,287.5378,285.6396,283.7428,281.8475,279.9536,278.0612,276.1702,274.2809,272.3931,270.5069,268.6224,266.7396,264.8585,262.9791,261.1015,259.2258,257.3519,255.4799,253.6099,251.7419,249.876,248.0121,246.1504,244.2908,242.4335,240.5785,238.7258,236.8755,235.0277,233.1823,231.3396,229.4995,227.662,225.8274,223.9955,222.1666,220.3407,218.5177,216.698,214.8814,213.0681,211.2581,209.4517,207.6487,205.8495,204.0539,202.2622,200.4744,198.6907
379.2427,379.2427,379.2427,379.2427,379.2427,379.2427,377.3182,375.3945,373.4716,371.5495,369.6282,367.7078,365.7882,363.8695,361.9517,360.0347,358.1187,356.2036,354.2894,352.3762,350.464,348.5527,346.6425,344.7332,342.825,340.9179,339.0118,337.1068,335.2029,333.3002,331.3986,329.4981,327.5988,325.7008,323.804,321.9084,320.0141,318.121,316.2293,314.339,312.45,310.5624,308.6762,306.7915,304.9082,303.0264,301.1461,299.2674,297.3903,295.5148,293.6409,291.7687,289.8983,288.0295,286.1625,284.2974,282.4341,280.5726,278.7131,276.8556,275,273.1465,271.295,269.4457,267.5986,265.7536,263.911,262.0706,260.2326,258.397,256.5638,254.7332,252.9051,251.0797,249.2569,247.4369,245.6196,243.8053,241.9938,240.1853,238.3799,236.5777,234.7786,232.9828,231.1904,229.4014,227.6159,225.834,224.0558,222.2814,220.5108,218.7441,216.9816,215.2231,213.469,211.7191,209.9738,208.233,206.497,204.7657
379.2427,379.2427,379.2427,379.2427,379.2427,379.2427,377.3182,375.3945,373.4716,371.5495,369.6282,367.7078,365.7882,363.8695,361.9517,360.0347,358.1187,356.2036,354.2894,352.3762,350.464,348.5527,346.6425,344.7332,342.825,340.9179,339.0118,337.1068,335.2029,333.3002,331.3986,329.4981,327.5988,325.7008,323.804,321.9084,320.0141,318.121,316.2293,314.339,312.45,310.5624,308.6762,306.7915,304.9082,303.0264,301.1461,299.2674,297.3903,295.5148,293.6409,291.7687,289.8983,288.0295,286.1625,284.2974,282.4341,280.5726,278.7131,276.8556,275,273.1465,271.295,269.4457,267.5986,265.7536,263.911,262.0706,260.2326,258.397,256.5638,254.7332,252.9051,251.0797,249.2569,247.4369,245.6196,243.8053,241.9938,240.1853,238.3799,236.5777,234.7786,232.9828,231.1904,229.4014,227.6159,225.834,224.0558,222.2814,220.5108,218.7441,216.9816,215.2231,213.469,211.7191,209.9738,208.233,206.497,204.7657
375.9973,375.9973,375.9973,375.9973,375.9973,375.9973,374.0562,372.1156,370.1756,368.2363,366.2977,364.3597,362.4224,360.4858,358.5499,356.6146,354.6801,352.7464,350.8134,348.8811,346.9496,345.0188,343.0889,341.1598,339.2315,337.304,335.3774,333.4517,331.5268,329.6028,327.6797,325.7576,323.8364,321.9161,319.9969,318.0786,316.1613,314.2451,312.33,310.4159,308.5028,306.5909,304.6801,302.7705,300.8621,298.9548,297.0488,295.144,293.2405,291.3383,289.4374,287.5378,285.6396,283.7428,281.8475,279.9536,278.0612,276.1702,274.2809,272.3931,270.5069,268.6224,266.7396,264.8585,262.9791,261.1015,259.2258,257.3519,255.4799,253.6099,251.7419,249.876,248.0121,246.1504,244.2908,242.4335,240.5785,238.7258,236.8755,235.0277,233.1823,231.3396,229.4995,227.662,225.8274,223.9955,222.1666,220.3407,218.5177,216.698,214.8814,213.0681,211.2581,209.4517,207.6487,205.8495,204.0539,202.2622,200.4744,198.6907
28.5,37.43756,37.43756,37.43756,37.43756,37.43756,37.24217,37.04704,36.85197,36.65694,36.46197,36.26706,36.0722,35.8774,35.68266,35.48797,35.29335,35.09878,34.90428,34.70984,34.51546,34.32115,34.1269,33.93272,33.73861,33.54456,33.35059,33.15669,32.96286,32.7691,32.57543,32.38182,32.1883,31.99486,31.8015,31.60822,31.41502,31.22191,31.02889,30.83596,30.64311,30.45037,30.25771,30.06515,29.87269,29.68032,29.48806,29.2959,29.10385,28.91191,28.72007,28.52835,28.33675,28.14526,27.95389,27.76264,27.57151,27.38051,27.18965,26.99891,26.80831,26.61785,26.42752,26.23734,26.04731,25.85743,25.66771,25.47814,25.28872,25.09948,24.91041,24.7215,24.53277,24.34422,24.15586,23.96768,23.7797,23.59192,23.40433,23.21696,23.02979,22.84285,22.65613,22.46963,22.28337,22.09735,21.91158,21.72606,21.5408,21.3558,21.17108,20.98664,20.80249,20.61863,20.43507,20.25182,20.0689,19.8863,19.70404,19.52213
